Temps;Adresse;Statut;Parité;Valeur
0.737352100000000,,0b  0011  1100,
0.737367100000000,,0b  0111  0100,
0,737337000000000;0001;000;0;14,529296875
0.737437500000000,,0b  0000  0010,
0.737452500000000,,0b  0011  1010,
0.737467500000000,,0b  0111  0100,
0,737437500000000;0010;000;0;14,5283203125
0.837259400000000,,0b  1000  0000,
0.837274400000000,,0b  1001  0011,
0.837289400000000,,0b  0000  0011,
0,837259400000000;0000;000;1;14,296875
0.837400000000000,,0b  0000  0001,
0.837415000000000,,0b  0011  1100,
0.837430000000000,,0b  0111  0100,
0,837400000000000;0001;000;0;14,529296875
0.837498600000000,,0b  0000  0010,
0.837513600000000,,0b  0011  1010,
0.837528500000000,,0b  0111  0100,
0,837498600000000;0010;000;0;14,5283203125
0.937319600000000,,0b  1000  0000,
0.937334600000000,,0b  1001  0011,
0.937349600000000,,0b  0000  0011,
0,937319600000000;0000;000;1;14,296875
0.937459900000000,,0b  0000  0001,
0.937475000000000,,0b  0011  1100,
0.937490000000000,,0b  0111  0100,
0,937459900000000;0001;000;0;14,529296875
0.937559600000000,,0b  1000  0010,
0.937574600000000,,0b  0011  1110,
0.937589600000000,,0b  0111  0100,
0,937559600000000;0010;000;1;14,5302734375
1.037381900000000,,0b  1000  0000,
1.037396900000000,,0b  1001  0011,
1.037411800000000,,0b  0000  0011,
1,037381900000000;0000;000;1;14,296875
1.037521600000000,,0b  0000  0001,
1.037536600000000,,0b  0011  1100,
1.037551600000000,,0b  0111  0100,
1,037521600000000;0001;000;0;14,529296875
1.037619700000000,,0b  0000  0010,
1.037634600000000,,0b  0011  1010,
1.037649600000000,,0b  0111  0100,
1,037619700000000;0010;000;0;14,5283203125
1.137441500000000,,0b  1000  0000,
1.137456400000000,,0b  1001  0011,
1.137471400000000,,0b  0000  0011,
1,137441500000000;0000;000;1;14,296875
1.137580200000000,,0b  0000  0001,
1.137595200000000,,0b  0011  1100,
1.137610200000000,,0b  0111  0100,
1,137580200000000;0001;000;0;14,529296875
1.137681400000000,,0b  1000  0010,
1.137696400000000,,0b  0011  1110,
1.137711300000000,,0b  0111  0100,
1,137681400000000;0010;000;1;14,5302734375
1.237504000000000,,0b  1000  0000,
1.237519000000000,,0b  1001  0011,
1.237534000000000,,0b  0000  0011,
1,237504000000000;0000;000;1;14,296875
1.237643100000000,,0b  0000  0001,
1.237658200000000,,0b  0011  1100,
1.237673200000000,,0b  0111  0100,
1,237643100000000;0001;000;0;14,529296875
1.237743800000000,,0b  0000  0010,
1.237758700000000,,0b  0011  1010,
1.237773700000000,,0b  0111  0100,
1,237743800000000;0010;000;0;14,5283203125
1.337572900000000,,0b  1000  0000,
1.337587900000000,,0b  1001  0011,
1.337602900000000,,0b  0000  0011,
1,337572900000000;0000;000;1;14,296875
1.337712800000000,,0b  0000  0001,
1.337727800000000,,0b  0011  1100,
1.337742800000000,,0b  0111  0100,
1,337712800000000;0001;000;0;14,529296875
1.337812100000000,,0b  0000  0010,
1.337827100000000,,0b  0011  1010,
1.337842100000000,,0b  0111  0100,
1,337812100000000;0010;000;0;14,5283203125
1.437632500000000,,0b  1000  0000,
1.437647500000000,,0b  1001  0011,
1.437662500000000,,0b  0000  0011,
1,437632500000000;0000;000;1;14,296875
1.437773400000000,,0b  0000  0001,
1.437788400000000,,0b  0011  1100,
1.437803500000000,,0b  0111  0100,
1,437773400000000;0001;000;0;14,529296875
1.437871200000000,,0b  0000  0010,
1.437886200000000,,0b  0011  1100,
1.437901200000000,,0b  0111  0100,
1,437871200000000;0010;000;0;14,529296875
1.537695800000000,,0b  1000  0000,
1.537710700000000,,0b  1001  0011,
1.537725700000000,,0b  0000  0011,
1,537695800000000;0000;000;1;14,296875
1.537836100000000,,0b  0000  0001,
1.537851100000000,,0b  0011  1100,
1.537866100000000,,0b  0111  0100,
1,537836100000000;0001;000;0;14,529296875
1.537937900000000,,0b  0000  0010,
1.537952900000000,,0b  0011  1010,
1.537967900000000,,0b  0111  0100,
1,537937900000000;0010;000;0;14,5283203125
1.637759300000000,,0b  1000  0000,
1.637774300000000,,0b  1001  0011,
1.637789300000000,,0b  0000  0011,
1,637759300000000;0000;000;1;14,296875
1.637900700000000,,0b  0000  0001,
1.637915700000000,,0b  0011  1100,
1.637930800000000,,0b  0111  0100,
1,637900700000000;0001;000;0;14,529296875
1.637998000000000,,0b  0000  0010,
1.638013000000000,,0b  0011  1010,
1.638028000000000,,0b  0111  0100,
1,637998000000000;0010;000;0;14,5283203125
1.737818900000000,,0b  1000  0000,
1.737833900000000,,0b  1001  0011,
1.737848900000000,,0b  0000  0011,
1,737818900000000;0000;000;1;14,296875
1.737959700000000,,0b  1000  0001,
1.737974700000000,,0b  0011  1101,
1.737989700000000,,0b  0111  0100,
1,737959700000000;0001;000;1;14,52978515625
1.738065100000000,,0b  0000  0010,
1.738080000000000,,0b  0011  1010,
1.738095000000000,,0b  0111  0100,
1,738065100000000;0010;000;0;14,5283203125
1.837883900000000,,0b  1000  0000,
1.837898800000000,,0b  1001  0011,
1.837913800000000,,0b  0000  0011,
1,837883900000000;0000;000;1;14,296875
1.838023600000000,,0b  0000  0001,
1.838038700000000,,0b  0011  1100,
1.838053700000000,,0b  0111  0100,
1,838023600000000;0001;000;0;14,529296875
1.838123500000000,,0b  0000  0010,
1.838138400000000,,0b  0011  1010,
1.838153400000000,,0b  0111  0100,
1,838123500000000;0010;000;0;14,5283203125
1.937947400000000,,0b  1000  0000,
1.937962400000000,,0b  1001  0011,
1.937977400000000,,0b  0000  0011,
1,937947400000000;0000;000;1;14,296875
1.938087000000000,,0b  1000  0001,
1.938102000000000,,0b  0100  0000,
1.938117000000000,,0b  0111  0100,
1,938087000000000;0001;000;1;14,53125
1.938185900000000,,0b  0000  0010,
1.938200800000000,,0b  0011  1100,
1.938215800000000,,0b  0111  0100,
1,938185900000000;0010;000;0;14,529296875
2.038004400000000,,0b  1000  0000,
2.038019400000000,,0b  1001  0011,
2.038034400000000,,0b  0000  0011,
2,038004400000000;0000;000;1;14,296875
2.038144300000000,,0b  1000  0001,
2.038159300000000,,0b  0100  0000,
2.038174300000000,,0b  0111  0100,
2,038144300000000;0001;000;1;14,53125
2.038244300000000,,0b  0000  0010,
2.038259300000000,,0b  0011  1010,
2.038274200000000,,0b  0111  0100,
2,038244300000000;0010;000;0;14,5283203125
2.138067300000000,,0b  1000  0000,
2.138082300000000,,0b  1001  0011,
2.138097300000000,,0b  0000  0011,
2,138067300000000;0000;000;1;14,296875
2.138206600000000,,0b  0000  0001,
2.138221600000000,,0b  0011  1100,
2.138236700000000,,0b  0111  0100,
2,138206600000000;0001;000;0;14,529296875
2.138306700000000,,0b  0000  0010,
2.138321700000000,,0b  0011  1010,
2.138336700000000,,0b  0111  0100,
2,138306700000000;0010;000;0;14,5283203125
2.238128300000000,,0b  1000  0000,
2.238143200000000,,0b  1001  0011,
2.238158200000000,,0b  0000  0011,
2,238128300000000;0000;000;1;14,296875
2.238267200000000,,0b  1000  0001,
2.238282300000000,,0b  0011  1101,
2.238297300000000,,0b  0111  0100,
2,238267200000000;0001;000;1;14,52978515625
2.238367100000000,,0b  0000  0010,
2.238382100000000,,0b  0011  1010,
2.238397100000000,,0b  0111  0100,
2,238367100000000;0010;000;0;14,5283203125
2.338189500000000,,0b  1000  0000,
2.338204500000000,,0b  1001  0011,
2.338219500000000,,0b  0000  0011,
2,338189500000000;0000;000;1;14,296875
2.338329600000000,,0b  0000  0001,
2.338344600000000,,0b  0011  1100,
2.338359600000000,,0b  0111  0100,
2,338329600000000;0001;000;0;14,529296875
2.338427500000000,,0b  0000  0010,
2.338442500000000,,0b  0011  1010,
2.338457500000000,,0b  0111  0100,
2,338427500000000;0010;000;0;14,5283203125
2.438255800000000,,0b  1000  0000,
2.438270800000000,,0b  1001  0011,
2.438285800000000,,0b  0000  0011,
2,438255800000000;0000;000;1;14,296875
2.438395200000000,,0b  0000  0001,
2.438410300000000,,0b  0011  1100,
2.438425300000000,,0b  0111  0100,
2,438395200000000;0001;000;0;14,529296875
2.438494300000000,,0b  0000  0010,
2.438509300000000,,0b  0011  1010,
2.438524300000000,,0b  0111  0100,
2,438494300000000;0010;000;0;14,5283203125
2.538318400000000,,0b  1000  0000,
2.538333400000000,,0b  1001  0011,
2.538348400000000,,0b  0000  0011,
2,538318400000000;0000;000;1;14,296875
2.538458200000000,,0b  0000  0001,
2.538473300000000,,0b  0011  1100,
2.538488300000000,,0b  0111  0100,
2,538458200000000;0001;000;0;14,529296875
2.538557100000000,,0b  0000  0010,
2.538572000000000,,0b  0011  1010,
2.538587000000000,,0b  0111  0100,
2,538557100000000;0010;000;0;14,5283203125
2.638381700000000,,0b  1000  0000,
2.638396700000000,,0b  1001  0011,
2.638411700000000,,0b  0000  0011,
2,638381700000000;0000;000;1;14,296875
2.638521900000000,,0b  0000  0001,
2.638537000000000,,0b  0011  1100,
2.638552000000000,,0b  0111  0100,
2,638521900000000;0001;000;0;14,529296875
2.638620500000000,,0b  0000  0010,
2.638635500000000,,0b  0011  1010,
2.638650500000000,,0b  0111  0100,
2,638620500000000;0010;000;0;14,5283203125
2.738439000000000,,0b  1000  0000,
2.738454000000000,,0b  1001  0011,
2.738469000000000,,0b  0000  0011,
2,738439000000000;0000;000;1;14,296875
2.738578900000000,,0b  1000  0001,
2.738594000000000,,0b  0011  1011,
2.738609000000000,,0b  0111  0100,
2,738578900000000;0001;000;1;14,52880859375
2.738678300000000,,0b  0000  0010,
2.738693200000000,,0b  0011  1010,
2.738708200000000,,0b  0111  0100,
2,738678300000000;0010;000;0;14,5283203125
2.838501900000000,,0b  1000  0000,
2.838516900000000,,0b  1001  0011,
2.838531900000000,,0b  0000  0011,
2,838501900000000;0000;000;1;14,296875
2.838643300000000,,0b  1000  0001,
2.838658300000000,,0b  0011  1011,
2.838673300000000,,0b  0111  0100,
2,838643300000000;0001;000;1;14,52880859375
2.838741700000000,,0b  0000  0010,
2.838756700000000,,0b  0011  1010,
2.838771700000000,,0b  0111  0100,
2,838741700000000;0010;000;0;14,5283203125
2.938562900000000,,0b  1000  0000,
2.938577900000000,,0b  1001  0011,
2.938592900000000,,0b  0000  0011,
2,938562900000000;0000;000;1;14,296875
2.938702300000000,,0b  0000  0001,
2.938717300000000,,0b  0011  1111,
2.938732300000000,,0b  0111  0100,
2,938702300000000;0001;000;0;14,53076171875
2.938804100000000,,0b  0000  0010,
2.938819100000000,,0b  0011  1001,
2.938834100000000,,0b  0111  0100,
2,938804100000000;0010;000;0;14,52783203125
3.038622900000000,,0b  1000  0000,
3.038637900000000,,0b  1001  0011,
3.038652800000000,,0b  0000  0011,
3,038622900000000;0000;000;1;14,296875
3.038763600000000,,0b  0000  0001,
3.038778600000000,,0b  0011  1111,
3.038793700000000,,0b  0111  0100,
3,038763600000000;0001;000;0;14,53076171875
3.038863600000000,,0b  0000  0010,
3.038878600000000,,0b  0011  1001,
3.038893600000000,,0b  0111  0100,
3,038863600000000;0010;000;0;14,52783203125
3.138683200000000,,0b  1000  0000,
3.138698200000000,,0b  1001  0011,
3.138713100000000,,0b  0000  0011,
3,138683200000000;0000;000;1;14,296875
3.138823300000000,,0b  0000  0001,
3.138838300000000,,0b  0011  1111,
3.138853300000000,,0b  0111  0100,
3,138823300000000;0001;000;0;14,53076171875
3.138922000000000,,0b  0000  0010,
3.138937000000000,,0b  0011  1001,
3.138952000000000,,0b  0111  0100,
3,138922000000000;0010;000;0;14,52783203125
3.238742800000000,,0b  1000  0000,
3.238757800000000,,0b  1001  0011,
3.238772800000000,,0b  0000  0011,
3,238742800000000;0000;000;1;14,296875
3.238882300000000,,0b  1000  0001,
3.238897300000000,,0b  0011  1011,
3.238912400000000,,0b  0111  0100,
3,238882300000000;0001;000;1;14,52880859375
3.238988800000000,,0b  0000  0010,
3.239003800000000,,0b  0011  1001,
3.239018800000000,,0b  0111  0100,
3,238988800000000;0010;000;0;14,52783203125
3.338805100000000,,0b  1000  0000,
3.338820100000000,,0b  1001  0011,
3.338835100000000,,0b  0000  0011,
3,338805100000000;0000;000;1;14,296875
3.338944700000000,,0b  1000  0001,
3.338959700000000,,0b  0011  1011,
3.338974700000000,,0b  0111  0100,
3,338944700000000;0001;000;1;14,52880859375
3.339044300000000,,0b  0000  0010,
3.339059300000000,,0b  0011  1001,
3.339074200000000,,0b  0111  0100,
3,339044300000000;0010;000;0;14,52783203125
3.438864400000000,,0b  1000  0000,
3.438879400000000,,0b  1001  0011,
3.438894400000000,,0b  0000  0011,
3,438864400000000;0000;000;1;14,296875
3.439004000000000,,0b  1000  0001,
3.439019000000000,,0b  0011  1011,
3.439034100000000,,0b  0111  0100,
3,439004000000000;0001;000;1;14,52880859375
3.439106400000000,,0b  0000  0010,
3.439121400000000,,0b  0011  1001,
3.439136400000000,,0b  0111  0100,
3,439106400000000;0010;000;0;14,52783203125
3.538924400000000,,0b  1000  0000,
3.538939400000000,,0b  1001  0011,
3.538954400000000,,0b  0000  0011,
3,538924400000000;0000;000;1;14,296875
3.539063700000000,,0b  0000  0001,
3.539078700000000,,0b  0011  1100,
3.539093800000000,,0b  0111  0100,
3,539063700000000;0001;000;0;14,529296875
3.539167200000000,,0b  1000  0010,
3.539182200000000,,0b  0011  1101,
3.539197200000000,,0b  0111  0100,
3,539167200000000;0010;000;1;14,52978515625
3.638984400000000,,0b  1000  0000,
3.638999400000000,,0b  1001  0011,
3.639014400000000,,0b  0000  0011,
3,638984400000000;0000;000;1;14,296875
3.639124700000000,,0b  1000  0001,
3.639139800000000,,0b  0011  1011,
3.639154800000000,,0b  0111  0100,
3,639124700000000;0001;000;1;14,52880859375
3.639223000000000,,0b  0000  0010,
3.639238000000000,,0b  0011  1001,
3.639253000000000,,0b  0111  0100,
3,639223000000000;0010;000;0;14,52783203125
3.739044700000000,,0b  1000  0000,
3.739059700000000,,0b  1001  0011,
3.739074700000000,,0b  0000  0011,
3,739044700000000;0000;000;1;14,296875
3.739184800000000,,0b  0000  0001,
3.739199800000000,,0b  0011  1100,
3.739214800000000,,0b  0111  0100,
3,739184800000000;0001;000;0;14,529296875
3.739284800000000,,0b  0000  0010,
3.739299800000000,,0b  0011  1001,
3.739314800000000,,0b  0111  0100,
3,739284800000000;0010;000;0;14,52783203125
3.839105400000000,,0b  1000  0000,
3.839120300000000,,0b  1001  0011,
3.839135300000000,,0b  0000  0011,
3,839105400000000;0000;000;1;14,296875
3.839244400000000,,0b  1000  0001,
3.839259500000000,,0b  0011  1011,
3.839274500000000,,0b  0111  0100,
3,839244400000000;0001;000;1;14,52880859375
3.839344300000000,,0b  1000  0010,
3.839359300000000,,0b  0011  1101,
3.839374200000000,,0b  0111  0100,
3,839344300000000;0010;000;1;14,52978515625
3.939164700000000,,0b  1000  0000,
3.939179700000000,,0b  1001  0011,
3.939194700000000,,0b  0000  0011,
3,939164700000000;0000;000;1;14,296875
3.939303800000000,,0b  1000  0001,
3.939318800000000,,0b  0011  1011,
3.939333900000000,,0b  0111  0100,
3,939303800000000;0001;000;1;14,52880859375
3.939404400000000,,0b  1000  0010,
3.939419400000000,,0b  0011  1101,
3.939434400000000,,0b  0111  0100,
3,939404400000000;0010;000;1;14,52978515625
4.039226700000000,,0b  1000  0000,
4.039241700000000,,0b  1001  0011,
4.039256600000000,,0b  0000  0011,
4,039226700000000;0000;000;1;14,296875
4.039366500000000,,0b  1000  0001,
4.039381600000000,,0b  0011  1011,
4.039396600000000,,0b  0111  0100,
4,039366500000000;0001;000;1;14,52880859375
4.039468900000000,,0b  1000  0010,
4.039483900000000,,0b  0011  1101,
4.039498800000000,,0b  0111  0100,
4,039468900000000;0010;000;1;14,52978515625
4.139289000000000,,0b  1000  0000,
4.139304000000000,,0b  1001  0011,
4.139319000000000,,0b  0000  0011,
4,139289000000000;0000;000;1;14,296875
4.139429200000000,,0b  1000  0001,
4.139444300000000,,0b  0011  1011,
4.139459300000000,,0b  0111  0100,
4,139429200000000;0001;000;1;14,52880859375
4.139529400000000,,0b  0000  0010,
4.139544300000000,,0b  0011  1001,
4.139559300000000,,0b  0111  0100,
4,139529400000000;0010;000;0;14,52783203125
4.239348700000000,,0b  1000  0000,
4.239363700000000,,0b  1001  0011,
4.239378600000000,,0b  0000  0011,
4,239348700000000;0000;000;1;14,296875
4.239487900000000,,0b  1000  0001,
4.239503000000000,,0b  0011  1011,
4.239518000000000,,0b  0111  0100,
4,239487900000000;0001;000;1;14,52880859375
4.239588800000000,,0b  0000  0010,
4.239603800000000,,0b  0011  1001,
4.239618800000000,,0b  0111  0100,
4,239588800000000;0010;000;0;14,52783203125
4.339409000000000,,0b  1000  0000,
4.339424000000000,,0b  1001  0011,
4.339439000000000,,0b  0000  0011,
4,339409000000000;0000;000;1;14,296875
4.339548700000000,,0b  1000  0001,
4.339563700000000,,0b  0011  1011,
4.339578700000000,,0b  0111  0100,
4,339548700000000;0001;000;1;14,52880859375
4.339648700000000,,0b  0000  0010,
4.339663700000000,,0b  0011  1001,
4.339678600000000,,0b  0111  0100,
4,339648700000000;0010;000;0;14,52783203125
4.439469000000000,,0b  1000  0000,
4.439484000000000,,0b  1001  0011,
4.439499000000000,,0b  0000  0011,
4,439469000000000;0000;000;1;14,296875
4.439608700000000,,0b  1000  0001,
4.439623700000000,,0b  0011  1011,
4.439638800000000,,0b  0111  0100,
4,439608700000000;0001;000;1;14,52880859375
4.439708200000000,,0b  0000  0010,
4.439723200000000,,0b  0011  1001,
4.439738100000000,,0b  0111  0100,
4,439708200000000;0010;000;0;14,52783203125
4.539527700000000,,0b  1000  0000,
4.539542700000000,,0b  1001  0011,
4.539557700000000,,0b  0000  0011,
4,539527700000000;0000;000;1;14,296875
4.539668100000000,,0b  1000  0001,
4.539683100000000,,0b  0011  1011,
4.539698200000000,,0b  0111  0100,
4,539668100000000;0001;000;1;14,52880859375
4.539768700000000,,0b  1000  0010,
4.539783700000000,,0b  0011  1101,
4.539798600000000,,0b  0111  0100,
4,539768700000000;0010;000;1;14,52978515625
4.639587400000000,,0b  1000  0000,
4.639602400000000,,0b  1001  0011,
4.639617300000000,,0b  0000  0011,
4,639587400000000;0000;000;1;14,296875
4.639726800000000,,0b  1000  0001,
4.639741800000000,,0b  0011  1011,
4.639756900000000,,0b  0111  0100,
4,639726800000000;0001;000;1;14,52880859375
4.639832200000000,,0b  0000  0010,
4.639847100000000,,0b  0011  1001,
4.639862100000000,,0b  0111  0100,
4,639832200000000;0010;000;0;14,52783203125
4.739653400000000,,0b  1000  0000,
4.739668400000000,,0b  1001  0011,
4.739683300000000,,0b  0000  0011,
4,739653400000000;0000;000;1;14,296875
4.739792900000000,,0b  1000  0001,
4.739807900000000,,0b  0011  1011,
4.739822900000000,,0b  0111  0100,
4,739792900000000;0001;000;1;14,52880859375
4.739898600000000,,0b  0000  0010,
4.739913600000000,,0b  0011  1001,
4.739928600000000,,0b  0111  0100,
4,739898600000000;0010;000;0;14,52783203125
4.839714700000000,,0b  1000  0000,
4.839729700000000,,0b  1001  0011,
4.839744700000000,,0b  0000  0011,
4,839714700000000;0000;000;1;14,296875
4.839852600000000,,0b  1000  0001,
4.839867600000000,,0b  0011  1011,
4.839882700000000,,0b  0111  0100,
4,839852600000000;0001;000;1;14,52880859375
4.839954200000000,,0b  0000  0010,
4.839969200000000,,0b  0011  1001,
4.839984100000000,,0b  0111  0100,
4,839954200000000;0010;000;0;14,52783203125
4.939777100000000,,0b  1000  0000,
4.939792100000000,,0b  1001  0011,
4.939807100000000,,0b  0000  0011,
4,939777100000000;0000;000;1;14,296875
4.939917000000000,,0b  1000  0001,
4.939932100000000,,0b  0011  1011,
4.939947100000000,,0b  0111  0100,
4,939917000000000;0001;000;1;14,52880859375
4.940015300000000,,0b  0000  0010,
4.940030300000000,,0b  0011  1001,
4.940045300000000,,0b  0111  0100,
4,940015300000000;0010;000;0;14,52783203125
5.039834400000000,,0b  1000  0000,
5.039849400000000,,0b  1001  0011,
5.039864400000000,,0b  0000  0011,
5,039834400000000;0000;000;1;14,296875
5.039973400000000,,0b  1000  0001,
5.039988400000000,,0b  0011  1011,
5.040003500000000,,0b  0111  0100,
5,039973400000000;0001;000;1;14,52880859375
5.040073500000000,,0b  0000  0010,
5.040088500000000,,0b  0011  1001,
5.040103500000000,,0b  0111  0100,
5,040073500000000;0010;000;0;14,52783203125
5.139897800000000,,0b  1000  0000,
5.139912800000000,,0b  1001  0011,
5.139927800000000,,0b  0000  0011,
5,139897800000000;0000;000;1;14,296875
5.140037200000000,,0b  1000  0001,
5.140052200000000,,0b  0011  1011,
5.140067200000000,,0b  0111  0100,
5,140037200000000;0001;000;1;14,52880859375
5.140136700000000,,0b  0000  0010,
5.140151700000000,,0b  0011  1001,
5.140166700000000,,0b  0111  0100,
5,140136700000000;0010;000;0;14,52783203125
5.239960800000000,,0b  1000  0000,
5.239975800000000,,0b  1001  0011,
5.239990800000000,,0b  0000  0011,
5,239960800000000;0000;000;1;14,296875
5.240101200000000,,0b  1000  0001,
5.240116300000000,,0b  0011  1011,
5.240131300000000,,0b  0111  0100,
5,240101200000000;0001;000;1;14,52880859375
5.240200600000000,,0b  0000  0010,
5.240215500000000,,0b  0011  1001,
5.240230500000000,,0b  0111  0100,
5,240200600000000;0010;000;0;14,52783203125
5.340021200000000,,0b  1000  0000,
5.340036200000000,,0b  1001  0011,
5.340051200000000,,0b  0000  0011,
5,340021200000000;0000;000;1;14,296875
5.340162300000000,,0b  1000  0001,
5.340177300000000,,0b  0011  1011,
5.340192400000000,,0b  0111  0100,
5,340162300000000;0001;000;1;14,52880859375
5.340260700000000,,0b  0000  0010,
5.340275700000000,,0b  0011  1001,
5.340290700000000,,0b  0111  0100,
5,340260700000000;0010;000;0;14,52783203125
5.440084600000000,,0b  1000  0000,
5.440099500000000,,0b  1001  0011,
5.440114500000000,,0b  0000  0011,
5,440084600000000;0000;000;1;14,296875
5.440223700000000,,0b  0000  0001,
5.440238800000000,,0b  0011  1100,
5.440253800000000,,0b  0111  0100,
5,440223700000000;0001;000;0;14,529296875
5.440322900000000,,0b  0000  0010,
5.440337900000000,,0b  0011  1001,
5.440352900000000,,0b  0111  0100,
5,440322900000000;0010;000;0;14,52783203125
5.540143900000000,,0b  1000  0000,
5.540158900000000,,0b  1001  0011,
5.540173900000000,,0b  0000  0011,
5,540143900000000;0000;000;1;14,296875
5.540284800000000,,0b  1000  0001,
5.540299900000000,,0b  0011  1011,
5.540314900000000,,0b  0111  0100,
5,540284800000000;0001;000;1;14,52880859375
5.540383500000000,,0b  0000  0010,
5.540398500000000,,0b  0011  1001,
5.540413400000000,,0b  0111  0100,
5,540383500000000;0010;000;0;14,52783203125
5.640204300000000,,0b  1000  0000,
5.640219300000000,,0b  1001  0011,
5.640234300000000,,0b  0000  0011,
5,640204300000000;0000;000;1;14,296875
5.640343600000000,,0b  1000  0001,
5.640358600000000,,0b  0011  1011,
5.640373600000000,,0b  0111  0100,
5,640343600000000;0001;000;1;14,52880859375
5.640443000000000,,0b  0000  0010,
5.640458000000000,,0b  0011  1001,
5.640473000000000,,0b  0111  0100,
5,640443000000000;0010;000;0;14,52783203125
5.740264000000000,,0b  1000  0000,
5.740279000000000,,0b  1001  0011,
5.740294000000000,,0b  0000  0011,
5,740264000000000;0000;000;1;14,296875
5.740402700000000,,0b  0000  0001,
5.740417700000000,,0b  0011  1100,
5.740432700000000,,0b  0111  0100,
5,740402700000000;0001;000;0;14,529296875
5.740502200000000,,0b  0000  0010,
5.740517200000000,,0b  0011  1001,
5.740532200000000,,0b  0111  0100,
5,740502200000000;0010;000;0;14,52783203125
5.840323700000000,,0b  1000  0000,
5.840338700000000,,0b  1001  0011,
5.840353700000000,,0b  0000  0011,
5,840323700000000;0000;000;1;14,296875
5.840463800000000,,0b  1000  0001,
5.840478800000000,,0b  0011  1011,
5.840493800000000,,0b  0111  0100,
5,840463800000000;0001;000;1;14,52880859375
5.840568100000000,,0b  0000  0010,
5.840583100000000,,0b  0011  1010,
5.840598000000000,,0b  0111  0100,
5,840568100000000;0010;000;0;14,5283203125
5.940383100000000,,0b  1000  0000,
5.940398100000000,,0b  1001  0011,
5.940413100000000,,0b  0000  0011,
5,940383100000000;0000;000;1;14,296875
5.940522500000000,,0b  0000  0001,
5.940537500000000,,0b  0011  1100,
