Time [s],Packet ID,MOSI,MISO
0.005892000000000,,0b  1000  0000,
0.005906900000000,,0b  1001  0000,
0.005921900000000,,0b  0000  0011,
0.006030500000000,,0b  1000  0001,
0.006045600000000,,0b  0011  0001,
0.006060600000000,,0b  0111  0100,
0.006132000000000,,0b  0000  0010,
0.006147000000000,,0b  0010  1110,
0.006162100000000,,0b  0111  0100,
0.105962700000000,,0b  1000  0000,
0.105977700000000,,0b  1001  0000,
0.105992700000000,,0b  0000  0011,
0.106101700000000,,0b  1000  0001,
0.106116800000000,,0b  0011  0001,
0.106131800000000,,0b  0111  0100,
0.106202200000000,,0b  0000  0010,
0.106217200000000,,0b  0011  0000,
0.106232300000000,,0b  0111  0100,
0.206027200000000,,0b  0000  0000,
0.206042200000000,,0b  1000  1111,
0.206057200000000,,0b  0000  0011,
0.206167600000000,,0b  1000  0001,
0.206182600000000,,0b  0011  0010,
0.206197600000000,,0b  0111  0100,
0.206267700000000,,0b  1000  0010,
0.206282800000000,,0b  0011  0001,
0.206297800000000,,0b  0111  0100,
0.306098600000000,,0b  1000  0000,
0.306113600000000,,0b  1001  0000,
0.306128600000000,,0b  0000  0011,
0.306238100000000,,0b  1000  0001,
0.306253100000000,,0b  0011  0100,
0.306268200000000,,0b  0111  0100,
0.306340300000000,,0b  1000  0010,
0.306355300000000,,0b  0011  0001,
0.306370300000000,,0b  0111  0100,
0.406167400000000,,0b  1000  0000,
0.406182400000000,,0b  1001  0000,
0.406197400000000,,0b  0000  0011,
0.406307900000000,,0b  1000  0001,
0.406323000000000,,0b  0011  0100,
0.406338000000000,,0b  0111  0100,
0.406408100000000,,0b  1000  0010,
0.406423200000000,,0b  0011  0001,
0.406438200000000,,0b  0111  0100,
0.506236900000000,,0b  1000  0000,
0.506251800000000,,0b  1001  0000,
0.506266800000000,,0b  0000  0011,
0.506375800000000,,0b  1000  0001,
0.506390800000000,,0b  0011  0100,
0.506405800000000,,0b  0111  0100,
0.506477000000000,,0b  0000  0010,
0.506492000000000,,0b  0011  0011,
0.506507100000000,,0b  0111  0100,
0.606306600000000,,0b  1000  0000,
0.606321600000000,,0b  1001  0000,
0.606336600000000,,0b  0000  0011,
0.606446600000000,,0b  0000  0001,
0.606461600000000,,0b  0011  0101,
0.606476700000000,,0b  0111  0100,
0.606546500000000,,0b  0000  0010,
0.606561600000000,,0b  0011  0011,
0.606576600000000,,0b  0111  0100,
0.706377400000000,,0b  1000  0000,
0.706392400000000,,0b  1001  0000,
0.706407400000000,,0b  0000  0011,
0.706517400000000,,0b  0000  0001,
0.706532500000000,,0b  0011  0110,
0.706547500000000,,0b  0111  0100,
0.706617700000000,,0b  1000  0010,
0.706632700000000,,0b  0011  0100,
0.706647800000000,,0b  0111  0100,
0.806446800000000,,0b  1000  0000,
0.806461800000000,,0b  1001  0000,
0.806476800000000,,0b  0000  0011,
0.806586900000000,,0b  0000  0001,
0.806602000000000,,0b  0011  0110,
0.806617000000000,,0b  0111  0100,
0.806686200000000,,0b  0000  0010,
0.806701300000000,,0b  0011  0110,
0.806716300000000,,0b  0111  0100,
0.906518300000000,,0b  1000  0000,
0.906533200000000,,0b  1001  0000,
0.906548200000000,,0b  0000  0011,
0.906658800000000,,0b  0000  0001,
0.906673800000000,,0b  0011  0110,
0.906688800000000,,0b  0111  0100,
0.906758100000000,,0b  0000  0010,
0.906773100000000,,0b  0011  0110,
0.906788200000000,,0b  0111  0100,
1.006589000000000,,0b  1000  0000,
1.006604000000000,,0b  1001  0000,
1.006619000000000,,0b  0000  0011,
1.006728600000000,,0b  1000  0001,
1.006743600000000,,0b  0011  1000,
1.006758700000000,,0b  0111  0100,
1.006829000000000,,0b  0000  0010,
1.006844000000000,,0b  0011  0110,
1.006859000000000,,0b  0111  0100,
1.106657400000000,,0b  1000  0000,
1.106672400000000,,0b  1001  0000,
1.106687400000000,,0b  0000  0011,
1.106797400000000,,0b  1000  0001,
1.106812400000000,,0b  0011  1000,
1.106827500000000,,0b  0111  0100,
1.106897200000000,,0b  1000  0010,
1.106912200000000,,0b  0011  0111,
1.106927200000000,,0b  0111  0100,
1.206729900000000,,0b  1000  0000,
1.206744800000000,,0b  1001  0000,
1.206759800000000,,0b  0000  0011,
1.206869200000000,,0b  1000  0001,
1.206884300000000,,0b  0011  1000,
1.206899300000000,,0b  0111  0100,
1.206969000000000,,0b  1000  0010,
1.206984000000000,,0b  0011  0111,
1.206999100000000,,0b  0111  0100,
1.306798000000000,,0b  1000  0000,
1.306812900000000,,0b  1001  0000,
1.306827900000000,,0b  0000  0011,
1.306937700000000,,0b  0000  0001,
1.306952800000000,,0b  0011  1001,
1.306967800000000,,0b  0111  0100,
1.307037200000000,,0b  1000  0010,
1.307052200000000,,0b  0011  1000,
1.307067300000000,,0b  0111  0100,
