Time [s],Packet ID,MOSI,MISO
0.079255600000000,,0b  1000  0000,
0.079270600000000,,0b  1001  0101,
0.079285600000000,,0b  0000  0011,
0.079396100000000,,0b  0000  0001,
0.079411100000000,,0b  0100  1110,
0.079426100000000,,0b  0111  0100,
0.079495500000000,,0b  0000  0010,
0.079510500000000,,0b  0101  0000,
0.079525500000000,,0b  0111  0100,
0.179323900000000,,0b  1000  0000,
0.179338900000000,,0b  1001  0101,
0.179353900000000,,0b  0000  0011,
0.179465300000000,,0b  0000  0001,
0.179480300000000,,0b  0100  1110,
0.179495400000000,,0b  0111  0100,
0.179565500000000,,0b  0000  0010,
0.179580600000000,,0b  0101  0000,
0.179595600000000,,0b  0111  0100,
0.279390900000000,,0b  1000  0000,
0.279405900000000,,0b  1001  0101,
0.279420900000000,,0b  0000  0011,
0.279531500000000,,0b  0000  0001,
0.279546500000000,,0b  0100  1110,
0.279561600000000,,0b  0111  0100,
0.279631600000000,,0b  0000  0010,
0.279646600000000,,0b  0101  0000,
0.279661600000000,,0b  0111  0100,
0.379458000000000,,0b  1000  0000,
0.379473000000000,,0b  1001  0101,
0.379487900000000,,0b  0000  0011,
0.379598700000000,,0b  0000  0001,
0.379613700000000,,0b  0100  1110,
0.379628800000000,,0b  0111  0100,
0.379699700000000,,0b  0000  0010,
0.379714700000000,,0b  0101  0000,
0.379729700000000,,0b  0111  0100,
0.479527600000000,,0b  1000  0000,
0.479542600000000,,0b  1001  0101,
0.479557600000000,,0b  0000  0011,
0.479668300000000,,0b  0000  0001,
0.479683300000000,,0b  0100  1110,
0.479698300000000,,0b  0111  0100,
0.479767700000000,,0b  0000  0010,
0.479782700000000,,0b  0101  0000,
0.479797800000000,,0b  0111  0100,
0.579595700000000,,0b  1000  0000,
0.579610600000000,,0b  1001  0101,
0.579625600000000,,0b  0000  0011,
0.579735800000000,,0b  0000  0001,
0.579750800000000,,0b  0100  1110,
0.579765900000000,,0b  0111  0100,
0.579834800000000,,0b  1000  0010,
0.579849800000000,,0b  0101  0001,
0.579864800000000,,0b  0111  0100,
