Temps;Adresse;Statut;Parité;Valeur
220,8775850000000;0010;000;0;14,53173828125
220,9774117999999;0000;000;0;14,09375
220,9775511999999;0001;000;1;14,5341796875
220,9776519000000;0010;000;0;14,53173828125
221,0774768999999;0000;000;0;14,09375
221,0776184000000;0001;000;1;14,53369140625
221,0777176999999;0010;000;0;14,53173828125
221,1775413000000;0000;000;0;14,140625
221,1776809000000;0001;000;0;14,53466796875
221,1777819000000;0010;000;0;14,53173828125
221,2776054999999;0000;000;1;14,125
221,2777457999999;0001;000;1;14,5341796875
221,2778447000000;0010;000;0;14,53173828125
221,3776695999999;0000;000;1;14,125
221,3778102999999;0001;000;1;14,5341796875
221,3779098999999;0010;000;0;14,53173828125
221,4777416999999;0000;000;0;14,09375
221,4778818000000;0001;000;1;14,5341796875
221,4779814999999;0010;000;0;14,53173828125
221,5778055000000;0000;000;0;14,140625
221,5779450000000;0001;000;1;14,5341796875
221,5780450000000;0010;000;0;14,53173828125
221,6778688999999;0000;000;0;14,09375
221,6780085000000;0001;000;1;14,5341796875
221,6781097999999;0010;000;1;14,53271484375
221,7779339999999;0000;000;0;14,09375
221,7780736999999;0001;000;1;14,5341796875
221,7781740000000;0010;000;0;14,53173828125
221,8779982000000;0000;000;0;14,09375
221,8781368999999;0001;000;1;14,53369140625
221,8782378999999;0010;000;0;14,53173828125
221,9780599999999;0000;000;0;14,09375
221,9781997999999;0001;000;1;14,5341796875
221,9783011000000;0010;000;1;14,53271484375
222,0781250999999;0000;000;1;14,171875
222,0782643000000;0001;000;1;14,5341796875
222,0783652000000;0010;000;1;14,53271484375
222,1781889000000;0000;000;0;14,09375
222,1783292000000;0001;000;1;14,5341796875
222,1784293999999;0010;000;1;14,53271484375
222,2782526000000;0000;000;0;14,09375
222,2783933999999;0001;000;0;14,53466796875
222,2784929000000;0010;000;0;14,53173828125
222,3783190999999;0000;000;0;14,140625
222,3784575999999;0001;000;1;14,5341796875
222,3785598000000;0010;000;1;14,53271484375
222,4783829000000;0000;000;1;14,125
222,4785220999999;0001;000;0;14,53466796875
222,4786226999999;0010;000;1;14,53271484375
222,5784453999999;0000;000;0;14,140625
222,5785849000000;0001;000;0;14,53466796875
222,5786861999999;0010;000;1;14,53271484375
222,6785094999999;0000;000;1;14,125
222,6786495000000;0001;000;0;14,53466796875
222,6787493999999;0010;000;1;14,53271484375
222,7785738999999;0000;000;0;14,09375
222,7787150000000;0001;000;0;14,53466796875
222,7788138999999;0010;000;1;14,53271484375
222,8786380999999;0000;000;1;14,125
222,8787785000000;0001;000;0;14,53466796875
222,8788781000000;0010;000;1;14,53271484375
222,9787024999999;0000;000;0;14,140625
222,9788413999999;0001;000;0;14,53466796875
222,9789418999999;0010;000;1;14,53271484375
223,0787675999999;0000;000;1;14,125
223,0789068999999;0001;000;0;14,53466796875
223,0790077999999;0010;000;1;14,53271484375
223,1788348000000;0000;000;1;14,171875
223,1789747999999;0001;000;0;14,53466796875
223,1790750000000;0010;000;1;14,53271484375
223,2788998999999;0000;000;0;14,09375
223,2790382999999;0001;000;0;14,53466796875
223,2791398999999;0010;000;1;14,53271484375
223,3789639999999;0000;000;0;14,09375
223,3791042000000;0001;000;0;14,53515625
223,3792047000000;0010;000;1;14,53271484375
223,4790284999999;0000;000;1;14,171875
223,4791679999999;0001;000;0;14,53466796875
223,4792692000000;0010;000;1;14,53271484375
223,5790925999999;0000;000;1;14,171875
223,5792318999999;0001;000;0;14,53466796875
223,5793328000000;0010;000;1;14,53271484375
223,6791641000000;0000;000;0;14,140625
223,6793036999999;0001;000;0;14,53466796875
223,6794030000000;0010;000;1;14,53271484375
223,7792278999999;0000;000;1;14,125
223,7793676000000;0001;000;0;14,53466796875
223,7794681999999;0010;000;1;14,53271484375
223,8792952999999;0000;000;0;14,09375
223,8794348000000;0001;000;0;14,53466796875
223,8795354000000;0010;000;1;14,53271484375
223,9793627999999;0000;000;0;14,09375
223,9795019999999;0001;000;0;14,53466796875
223,9796021999999;0010;000;1;14,53271484375
224,0794236000000;0000;000;0;14,09375
224,0795639000000;0001;000;0;14,53466796875
224,0796637999999;0010;000;1;14,53271484375
224,1794917000000;0000;000;1;14,125
224,1796314000000;0001;000;0;14,53466796875
224,1797315999999;0010;000;1;14,53271484375
224,2795558999999;0000;000;0;14,09375
224,2796955999999;0001;000;0;14,53466796875
224,2797965000000;0010;000;1;14,53271484375
224,3796199999999;0000;000;0;14,09375
224,3797600999999;0001;000;0;14,53466796875
224,3798616999999;0010;000;1;14,53271484375
224,4796851000000;0000;000;0;14,09375
224,4798250000000;0001;000;0;14,53466796875
224,4799256000000;0010;000;1;14,53271484375
224,5797475999999;0000;000;0;14,09375
224,5798881999999;0001;000;0;14,53466796875
224,5799883999999;0010;000;1;14,53271484375
224,6798143999999;0000;000;1;14,125
224,6799544000000;0001;000;0;14,53466796875
224,6800546000000;0010;000;0;14,53173828125
224,7798769000000;0000;000;1;14,171875
224,7800158999999;0001;000;1;14,5341796875
224,7801177999999;0010;000;0;14,53173828125
224,8799416999999;0000;000;0;14,09375
224,8800811000000;0001;000;0;14,53466796875
224,8801813999999;0010;000;0;14,53173828125
224,9800045000000;0000;000;0;14,09375
224,9801447000000;0001;000;0;14,53466796875
224,9802455999999;0010;000;0;14,53173828125
225,0800720000000;0000;000;0;14,140625
225,0802099000000;0001;000;1;14,5341796875
225,0803118000000;0010;000;0;14,53173828125
225,1801347999999;0000;000;0;14,09375
225,1802744000000;0001;000;1;14,5341796875
225,1803755999999;0010;000;0;14,53173828125
225,2801976000000;0000;000;0;14,09375
225,2803370000000;0001;000;1;14,5341796875
225,2804388000000;0010;000;0;14,53173828125
225,3802623999999;0000;000;1;14,171875
225,3804021999999;0001;000;1;14,5341796875
225,3805030000000;0010;000;0;14,53173828125
225,4803252000000;0000;000;0;14,09375
225,4804654000000;0001;000;1;14,5341796875
225,4805666000000;0010;000;0;14,53173828125
225,5803883000000;0000;000;1;14,171875
225,5805286000000;0001;000;0;14,53466796875
225,5806288000000;0010;000;0;14,53173828125
225,6804554999999;0000;000;1;14,171875
225,6805947999999;0001;000;1;14,53369140625
225,6806942999999;0010;000;0;14,53173828125
225,7805175999999;0000;000;0;14,09375
225,7806567000000;0001;000;1;14,5341796875
225,7807578000000;0010;000;0;14,53173828125
225,8805816999999;0000;000;0;14,140625
225,8807212000000;0001;000;1;14,53369140625
225,8808224000000;0010;000;0;14,53173828125
225,9806545000000;0000;000;1;14,125
225,9807940999999;0001;000;1;14,5341796875
225,9808942999999;0010;000;0;14,53173828125
226,0807187000000;0000;000;1;14,125
226,0808590000000;0001;000;1;14,5341796875
226,0809591000000;0010;000;0;14,53173828125
226,1807832000000;0000;000;1;14,125
226,1809221999999;0001;000;1;14,5341796875
226,1810244000000;0010;000;0;14,53173828125
226,2808477000000;0000;000;1;14,125
226,2809863999999;0001;000;1;14,53369140625
226,2810872000000;0010;000;0;14,53173828125
226,3809080999999;0000;000;0;14,09375
226,3810489999999;0001;000;1;14,5341796875
226,3811484000000;0010;000;0;14,53173828125
226,4809755999999;0000;000;0;14,09375
226,4811154999999;0001;000;1;14,5341796875
226,4812159999999;0010;000;0;14,53173828125
226,5810430999999;0000;000;0;14,140625
226,5811831000000;0001;000;1;14,5341796875
226,5812835000000;0010;000;0;14,53173828125
226,6811079000000;0000;000;1;14,171875
226,6812466000000;0001;000;1;14,5341796875
226,6813477000000;0010;000;0;14,53173828125
226,7811739999999;0000;000;0;14,09375
226,7813141999999;0001;000;1;14,5341796875
