Time [s],Packet ID,MOSI,MISO
0.025425600000000,,0b  1000  0000,
0.025440600000000,,0b  1001  1100,
0.025455600000000,,0b  0000  0011,
0.025565400000000,,0b  0000  0001,
0.025580400000000,,0b  0011  0011,
0.025595400000000,,0b  0111  0100,
0.025664600000000,,0b  1000  0010,
0.025679600000000,,0b  0011  0010,
0.025694700000000,,0b  0111  0100,
0.125496100000000,,0b  1000  0000,
0.125511100000000,,0b  1001  1111,
0.125526100000000,,0b  0000  0011,
0.125636900000000,,0b  0000  0001,
0.125652000000000,,0b  0011  0011,
0.125667000000000,,0b  0111  0100,
0.125736700000000,,0b  1000  0010,
0.125751700000000,,0b  0011  0010,
0.125766800000000,,0b  0111  0100,
0.225565000000000,,0b  1000  0000,
0.225580000000000,,0b  1001  1111,
0.225595000000000,,0b  0000  0011,
0.225705200000000,,0b  0000  0001,
0.225720200000000,,0b  0011  0011,
0.225735200000000,,0b  0111  0100,
0.225806100000000,,0b  1000  0010,
0.225821200000000,,0b  0011  0010,
0.225836200000000,,0b  0111  0100,
0.325632900000000,,0b  1000  0000,
0.325647900000000,,0b  1001  1100,
0.325662900000000,,0b  0000  0011,
0.325773000000000,,0b  0000  0001,
0.325788100000000,,0b  0011  0101,
0.325803100000000,,0b  0111  0100,
0.325873600000000,,0b  1000  0010,
0.325888600000000,,0b  0011  0010,
0.325903600000000,,0b  0111  0100,
0.425701800000000,,0b  1000  0000,
0.425716800000000,,0b  1001  1100,
0.425731700000000,,0b  0000  0011,
0.425840600000000,,0b  0000  0001,
0.425855600000000,,0b  0011  0101,
0.425870700000000,,0b  0111  0100,
0.425942700000000,,0b  1000  0010,
0.425957700000000,,0b  0011  0010,
0.425972700000000,,0b  0111  0100,
0.525767700000000,,0b  1000  0000,
0.525782600000000,,0b  1001  1111,
0.525797600000000,,0b  0000  0011,
0.525907800000000,,0b  0000  0001,
0.525922800000000,,0b  0011  0101,
0.525937900000000,,0b  0111  0100,
0.526007400000000,,0b  0000  0010,
0.526022500000000,,0b  0011  0011,
0.526037500000000,,0b  0111  0100,
0.625837900000000,,0b  1000  0000,
0.625852900000000,,0b  1001  1100,
0.625867800000000,,0b  0000  0011,
0.625977400000000,,0b  0000  0001,
0.625992400000000,,0b  0011  0101,
0.626007400000000,,0b  0111  0100,
0.626078900000000,,0b  0000  0010,
0.626093900000000,,0b  0011  0011,
0.626108900000000,,0b  0111  0100,
0.725906800000000,,0b  1000  0000,
0.725921700000000,,0b  1001  1100,
0.725936700000000,,0b  0000  0011,
0.726045600000000,,0b  0000  0001,
0.726060600000000,,0b  0011  0101,
0.726075700000000,,0b  0111  0100,
0.726145300000000,,0b  0000  0010,
0.726160300000000,,0b  0011  0011,
0.726175400000000,,0b  0111  0100,
0.825972600000000,,0b  1000  0000,
