Time [s],Packet ID,MOSI,MISO
0.005887300000000,,0b  1000  0000,
0.005902300000000,,0b  1010  0011,
0.005917300000000,,0b  0000  0011,
0.006026400000000,,0b  1000  0001,
0.006041400000000,,0b  0010  0011,
0.006056500000000,,0b  0111  0100,
0.006126700000000,,0b  1000  0010,
0.006141700000000,,0b  0010  0011,
0.006156600000000,,0b  0111  0100,
0.105957600000000,,0b  1000  0000,
0.105972600000000,,0b  1010  0011,
0.105987600000000,,0b  0000  0011,
0.106097100000000,,0b  0000  0001,
0.106112200000000,,0b  0010  0100,
0.106127200000000,,0b  0111  0100,
0.106198500000000,,0b  0000  0010,
0.106213400000000,,0b  0010  0100,
0.106228400000000,,0b  0111  0100,
0.206023900000000,,0b  1000  0000,
0.206038900000000,,0b  1010  0011,
0.206053900000000,,0b  0000  0011,
0.206162200000000,,0b  1000  0001,
0.206177200000000,,0b  0010  0110,
0.206192300000000,,0b  0111  0100,
0.206262200000000,,0b  0000  0010,
0.206277200000000,,0b  0010  0100,
0.206292200000000,,0b  0111  0100,
0.306094600000000,,0b  1000  0000,
0.306109600000000,,0b  1010  0011,
0.306124500000000,,0b  0000  0011,
0.306234600000000,,0b  0000  0001,
0.306249700000000,,0b  0010  0111,
0.306264700000000,,0b  0111  0100,
0.306333400000000,,0b  1000  0010,
0.306348300000000,,0b  0010  0101,
0.306363300000000,,0b  0111  0100,
0.406163500000000,,0b  1000  0000,
0.406178500000000,,0b  1010  0011,
0.406193500000000,,0b  0000  0011,
0.406303000000000,,0b  0000  0001,
0.406318000000000,,0b  0010  0111,
0.406333100000000,,0b  0111  0100,
0.406401100000000,,0b  0000  0010,
0.406416100000000,,0b  0010  0111,
0.406431100000000,,0b  0111  0100,
0.506230900000000,,0b  1000  0000,
0.506245800000000,,0b  1010  0011,
0.506260800000000,,0b  0000  0011,
0.506371100000000,,0b  0000  0001,
0.506386100000000,,0b  0010  0111,
0.506401100000000,,0b  0111  0100,
0.506470200000000,,0b  0000  0010,
0.506485200000000,,0b  0010  0111,
0.506500200000000,,0b  0111  0100,
0.606301800000000,,0b  1000  0000,
0.606316800000000,,0b  1010  0011,
0.606331800000000,,0b  0000  0011,
0.606441500000000,,0b  0000  0001,
0.606456500000000,,0b  0010  1000,
0.606471500000000,,0b  0111  0100,
0.606541300000000,,0b  0000  0010,
0.606556300000000,,0b  0010  0111,
0.606571300000000,,0b  0111  0100,
0.706373100000000,,0b  1000  0000,
0.706388100000000,,0b  1010  0011,
0.706403100000000,,0b  0000  0011,
0.706513900000000,,0b  1000  0001,
0.706528900000000,,0b  0010  1010,
0.706544000000000,,0b  0111  0100,
0.706612500000000,,0b  0000  0010,
0.706627400000000,,0b  0010  1000,
0.706642400000000,,0b  0111  0100,
0.806442100000000,,0b  1000  0000,
0.806457100000000,,0b  1010  0011,
0.806472100000000,,0b  0000  0011,
0.806581900000000,,0b  1000  0001,
0.806597000000000,,0b  0010  1010,
0.806612000000000,,0b  0111  0100,
0.806680900000000,,0b  1000  0010,
0.806695900000000,,0b  0010  1001,
0.806710900000000,,0b  0111  0100,
0.906513100000000,,0b  1000  0000,
0.906528000000000,,0b  1010  0011,
0.906543000000000,,0b  0000  0011,
0.906652700000000,,0b  1000  0001,
0.906667700000000,,0b  0010  1010,
0.906682700000000,,0b  0111  0100,
0.906753000000000,,0b  1000  0010,
0.906768000000000,,0b  0010  1001,
